vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,6,0.64,17.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,7,0.86,13.86,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,8,0.79,21.45,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,9,0.86,15.56,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,10,1.07,13.93,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,11,1.43,16.07,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,12,1.36,15.0,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,13,1.14,13.97,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,14,1.14,12.43,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,15,1.14,10.75,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,16,1.14,10.01,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,17,1.14,10.41,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,18,1.29,10.74,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,19,1.21,15.74,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,20,1.43,21.88,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,21,1.57,30.0,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,22,1.71,32.34,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,23,1.57,47.57,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,24,2.14,72.77,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,25,2.21,78.81,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,26,2.86,88.71,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,27,2.64,85.24,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,28,2.64,92.76,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,29,3.79,89.68,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,30,6.07,89.42,1.43,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,31,16.64,181.29,8.13,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,32,39.0,328.05,15.84,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,33,77.79,608.85,21.28,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,34,150.43,1106.23,37.29,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,35,266.14,2872.61,52.71,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,36,499.5,3884.53,71.61,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,37,798.43,3822.04,107.04,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,38,1596.86,6873.43,130.76,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,39,2291.14,9886.3,234.51,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,40,2916.0,10013.34,299.12,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,41,2794.5,12184.71,448.97,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,42,2551.5,10372.63,683.29,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,43,2534.14,7826.34,380.12,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,44,2134.93,8055.45,378.39,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,45,1458.0,6561.0,300.09,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,46,1145.57,5326.91,241.84,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,47,960.43,4702.05,172.99,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,48,763.71,3754.35,104.14,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,49,711.64,3386.38,69.43,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,50,590.14,3462.75,65.19,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,51,468.64,3231.9,73.29,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,52,410.79,2646.96,57.66,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,53,433.93,2827.48,53.81,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,54,462.86,4242.09,63.96,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,55,561.21,3450.6,69.43,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,56,613.29,4894.71,88.14,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,57,613.29,6571.41,91.41,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,58,856.29,7232.72,126.9,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,59,1006.71,6170.46,118.8,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,60,1093.5,8154.39,126.71,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,61,1145.57,5705.29,118.8,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,62,1585.29,6248.57,118.61,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,63,1527.43,7225.78,127.29,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,64,1423.29,7711.78,148.89,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,65,983.57,7841.96,170.68,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,66,1105.07,6165.26,138.28,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,67,972.0,5983.01,84.66,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,68,850.5,4702.05,104.14,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,69,827.36,5644.54,118.16,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,70,781.07,6279.81,91.8,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,71,734.79,6889.05,103.56,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,72,815.79,7222.31,92.38,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,73,746.36,4514.59,73.09,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,74,729.0,5936.14,77.14,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,75,729.0,7081.71,69.43,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,76,746.36,8133.56,61.33,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,77,763.71,7185.86,59.08,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,78,867.86,5358.15,71.49,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,79,833.14,5597.68,68.85,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,80,705.86,6899.46,76.82,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,1a,81,705.86,4712.46,80.61,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,0,0.0,0.01,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,1,0.0,0.71,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,2,0.0,2.59,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,3,0.0,3.32,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,4,0.0,3.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,5,0.14,3.74,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,6,0.29,4.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,7,0.29,4.75,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,8,0.43,6.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,9,0.43,5.02,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,10,0.57,5.61,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,11,0.64,5.18,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,12,0.79,6.02,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,13,0.64,5.16,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,14,0.43,6.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,15,0.43,5.16,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,16,0.43,4.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,17,0.29,3.67,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,18,0.43,3.15,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,19,0.43,3.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,20,0.29,4.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,21,0.29,4.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,22,0.29,3.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,23,0.5,3.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,24,0.43,3.31,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,25,0.29,4.15,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,26,0.43,4.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,27,0.43,3.88,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,28,0.29,3.9,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,29,0.29,3.17,0.0,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,30,1.86,4.06,0.56,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,31,7.14,14.25,4.7,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,32,17.14,35.83,8.28,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,33,25.5,69.49,12.86,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,34,34.07,103.69,14.14,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,35,46.29,170.1,16.71,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,36,59.14,197.1,20.44,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,37,77.14,243.0,28.29,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,38,84.86,385.33,25.59,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,39,102.86,479.06,26.94,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,40,111.86,616.76,26.55,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,41,125.36,939.02,30.79,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,42,121.5,1356.17,23.08,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,43,123.43,1430.23,20.51,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,44,162.0,2256.43,24.24,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,45,163.93,2306.76,23.08,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,46,185.14,2211.3,25.65,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,47,223.71,1803.41,25.65,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,48,231.43,1772.16,20.38,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,49,227.57,1978.71,26.61,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,50,277.71,1874.57,26.68,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,51,347.14,1709.68,33.3,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,52,324.0,1978.71,25.52,0
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,53,283.5,2207.83,28.09,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,54,324.0,1878.04,29.51,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,55,295.07,1884.99,39.79,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,56,347.14,1879.78,35.55,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,57,329.79,1668.02,33.43,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,58,347.14,1577.76,35.94,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,59,289.29,2016.9,29.57,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,60,312.43,1945.74,27.0,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,61,289.29,1989.13,30.79,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,62,256.5,1916.23,24.43,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,63,271.93,1912.76,22.95,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,64,295.07,1978.71,34.65,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,65,300.86,1529.16,29.51,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,66,312.43,2055.09,33.3,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,67,347.14,1862.42,29.51,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,68,347.14,1879.78,31.95,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,69,312.43,1890.19,34.59,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,70,347.14,1353.86,28.16,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,71,295.07,1603.8,29.57,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,72,277.71,1430.23,23.14,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,73,254.57,1631.57,29.51,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,74,308.57,1562.14,17.81,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,75,271.93,1805.14,28.29,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,76,231.43,1673.23,30.86,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,77,310.5,1735.71,25.46,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,78,271.93,1577.76,24.43,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,79,324.0,1308.73,31.95,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,80,277.71,1563.88,27.0,1
90% Vaccinated,5.0,ME_TS_BS,0,5.0,ass100_90at5,2,81,260.36,1669.76,26.74,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,0,0.0,0.0,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,1,0.0,0.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,2,0.0,2.86,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,3,0.0,6.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,4,0.14,7.48,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,5,0.43,10.41,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,6,0.64,17.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,7,0.86,13.86,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,8,0.79,21.45,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,9,0.86,15.56,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,10,1.07,13.93,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,11,1.43,16.07,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,12,1.36,15.0,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,13,1.14,13.97,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,14,1.14,12.43,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,15,1.14,10.61,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,16,1.0,12.99,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,17,1.14,10.35,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,18,1.07,13.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,19,1.0,20.16,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,20,0.86,24.9,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,21,1.07,33.49,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,22,1.14,31.31,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,23,1.21,25.09,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,24,1.0,25.44,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,25,1.14,19.39,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,26,1.0,20.76,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,27,1.0,27.11,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,28,0.93,29.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,29,0.86,23.34,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,30,0.93,25.78,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,31,1.64,21.94,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,32,1.43,27.32,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,33,2.0,32.21,0.14,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,34,2.07,41.53,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,35,2.64,50.53,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,36,2.71,43.2,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,37,2.57,60.49,0.14,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,38,3.07,68.08,0.28,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,39,3.29,152.16,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,40,3.0,214.07,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,41,3.07,262.29,0.28,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,42,3.29,514.93,0.14,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,43,3.64,797.27,0.29,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,44,3.86,1569.09,0.43,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,45,4.71,973.74,0.42,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,46,4.36,1600.33,0.42,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,47,4.21,1459.74,0.56,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,48,4.14,1581.24,0.42,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,49,4.5,2502.9,0.56,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,50,4.43,2358.84,0.85,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,51,4.71,2619.19,0.57,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,52,4.57,2197.41,0.71,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,53,5.21,1989.13,1.0,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,54,4.86,1149.04,0.84,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,55,5.29,1057.05,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,56,5.14,729.0,0.42,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,57,4.79,607.5,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,58,5.21,536.34,0.57,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,59,6.21,661.31,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,60,4.64,694.29,0.43,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,61,5.86,672.3,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,62,5.29,640.48,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,63,5.79,661.31,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,64,6.0,974.89,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,65,5.57,1013.66,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,66,6.43,1245.09,0.43,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,67,5.21,1893.66,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,68,6.57,1659.34,0.43,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,69,7.29,1775.64,0.57,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,70,7.5,1945.74,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,71,7.71,1723.56,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,72,7.57,2301.56,0.56,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,73,7.14,2332.8,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,74,8.43,2817.06,0.86,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,75,8.57,2093.27,1.27,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,76,10.71,2164.44,1.13,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,77,10.71,1983.92,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,78,11.36,1876.31,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,79,9.0,3139.91,0.57,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,80,11.79,2440.41,0.57,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,1a,81,9.0,2837.89,0.71,1
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,0,0.0,0.01,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,1,0.0,0.71,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,2,0.0,2.59,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,3,0.0,3.32,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,4,0.0,3.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,5,0.14,3.74,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,6,0.29,4.89,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,7,0.29,4.75,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,8,0.43,6.29,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,9,0.43,5.02,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,10,0.57,5.61,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,11,0.64,5.18,0.0,0
90% Vaccinated,5.0,ME_TS_BS,1,0.2,ass100_90at5,2,12,0.79,6.02,0.0,0
