vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,55,30.21,302.79,6.86,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,56,38.57,302.01,6.39,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,57,37.93,199.03,5.98,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,58,39.21,181.67,5.51,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,59,38.57,212.53,4.71,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,60,42.0,222.75,5.99,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,61,37.29,286.78,6.0,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,62,33.43,267.3,6.84,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,63,36.64,238.95,5.98,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,64,34.07,231.43,6.32,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,65,34.07,209.25,3.84,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,66,33.43,247.63,3.56,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,67,31.5,233.16,4.4,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,68,32.14,193.63,4.38,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,69,27.64,185.72,4.12,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,70,26.57,196.71,4.29,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,71,29.57,173.57,4.69,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,72,24.43,208.86,4.69,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,73,27.0,208.86,6.81,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,74,30.86,201.73,5.98,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,75,28.93,236.25,3.86,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,76,26.36,213.69,4.71,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,77,25.71,208.29,3.84,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,78,27.64,216.77,5.11,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,79,30.86,185.72,3.81,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,80,25.07,155.06,4.67,1
70% Vaccinated,5.0,ME_TS_LS,No,1.0,ass100_90at5,2,81,24.43,212.34,5.13,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,0,0.0,0.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,1,0.0,0.57,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,2,0.0,1.3,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,3,0.14,4.61,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,4,0.14,5.51,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,5,0.57,7.13,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,6,0.43,8.66,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,7,0.86,12.5,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,8,0.86,7.73,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,9,0.79,5.64,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,10,0.86,7.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,11,0.86,5.93,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,12,1.0,7.71,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,13,1.0,5.19,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,14,0.79,4.89,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,15,0.79,5.15,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,16,0.86,5.88,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,17,1.14,6.74,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,18,1.14,9.06,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,19,1.0,18.05,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,20,0.86,25.07,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,21,1.43,28.05,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,22,1.07,42.88,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,23,1.21,63.45,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,24,1.29,58.05,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,25,1.43,54.13,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,26,1.36,44.42,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,27,1.21,55.48,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,28,2.0,65.64,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,29,2.64,77.14,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,30,4.57,81.0,1.28,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,31,18.29,81.06,8.99,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,32,51.43,154.29,16.65,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,33,98.36,418.31,24.43,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,34,192.21,707.98,28.22,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,35,318.21,1022.53,33.17,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,36,410.79,1381.05,49.82,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,37,460.93,1519.33,86.08,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,38,312.43,1286.16,91.86,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,39,310.5,972.0,91.41,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,40,237.21,1207.48,68.66,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,41,173.57,973.74,53.81,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,42,127.29,801.32,33.11,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,43,111.86,659.57,30.66,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,44,102.21,487.74,26.81,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,45,104.14,417.73,26.94,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,46,84.86,300.86,27.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,47,86.79,292.18,19.16,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,48,73.29,325.16,16.65,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,49,86.79,469.22,19.29,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,50,121.5,848.57,22.67,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,51,104.14,988.2,25.65,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,52,144.64,1041.43,26.94,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,53,162.0,906.04,32.08,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,54,177.43,801.9,38.51,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,55,150.43,964.48,34.52,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,56,198.64,834.88,34.71,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,57,225.64,903.73,38.38,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,58,196.71,1006.71,38.57,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,59,148.5,845.87,32.08,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,60,138.86,734.21,34.71,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,61,115.71,590.72,30.86,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,62,121.5,557.16,29.25,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,63,115.71,707.01,28.22,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,64,113.79,701.81,23.14,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,65,115.71,805.37,23.01,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,66,117.64,765.45,20.51,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,67,115.71,729.0,23.01,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,68,113.79,547.33,20.51,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,69,127.29,602.87,23.01,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,70,117.64,641.06,34.52,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,71,133.07,660.73,37.29,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,72,125.36,609.62,30.86,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,73,117.64,777.02,23.14,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,74,131.14,922.24,26.68,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,75,156.21,904.31,27.0,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,76,146.57,768.92,32.08,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,77,138.86,862.07,27.0,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,78,146.57,902.57,25.52,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,79,127.29,752.72,35.94,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,80,138.86,694.29,26.81,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,1a,81,127.29,628.33,30.66,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,0,0.0,0.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,1,0.0,0.29,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,2,0.0,1.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,3,0.0,1.71,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,4,0.07,2.86,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,5,0.14,3.15,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,6,0.21,2.32,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,7,0.14,4.15,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,8,0.29,3.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,9,0.21,3.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,10,0.29,2.57,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,11,0.29,2.44,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,12,0.21,2.89,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,13,0.29,2.58,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,14,0.29,2.43,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,15,0.29,2.44,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,16,0.29,2.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,17,0.21,1.86,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,18,0.29,1.86,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,19,0.29,2.05,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,20,0.29,2.58,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,21,0.29,2.58,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,22,0.29,3.43,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,23,0.43,2.87,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,24,0.29,3.45,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,25,0.36,4.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,26,0.43,4.44,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,27,0.36,4.17,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,28,0.29,3.03,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,29,0.29,3.63,0.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,30,1.86,4.6,0.57,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,31,9.21,16.76,4.56,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,32,20.57,39.06,11.1,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,33,39.21,74.7,17.94,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,34,54.0,128.06,22.48,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,35,61.71,181.29,23.08,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,36,88.71,255.92,24.43,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,37,104.14,394.59,28.22,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,38,108.0,405.58,30.79,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,39,123.43,343.86,32.08,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,40,117.64,370.29,26.87,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,41,115.71,309.34,34.59,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,42,113.79,314.74,23.14,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,43,109.93,351.77,27.0,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,44,102.21,313.59,33.36,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,45,90.64,318.21,34.59,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,46,92.57,337.31,23.01,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,47,86.79,314.36,20.51,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,48,84.86,374.34,23.01,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,49,84.86,325.16,26.87,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,50,81.0,292.18,23.01,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,51,81.0,302.01,19.22,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,52,81.0,289.29,19.29,0
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,53,81.0,255.34,25.71,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,54,86.79,255.15,29.44,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,55,81.0,232.01,27.0,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,56,81.0,289.86,19.29,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,57,82.93,280.03,24.36,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,58,82.29,348.88,20.57,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,59,86.79,347.34,22.95,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,60,77.14,325.74,16.71,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,61,81.0,277.71,18.0,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,62,79.07,335.57,23.14,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,63,82.93,302.59,23.08,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,64,75.21,370.48,19.22,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,65,77.14,353.7,21.73,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,66,84.86,381.86,21.79,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,67,86.79,282.54,24.36,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,68,82.93,278.29,19.29,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,69,82.93,390.73,21.66,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,70,92.57,359.87,19.29,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,71,88.71,293.14,18.0,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,72,92.57,357.36,20.57,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,73,82.93,405.58,24.3,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,74,81.0,328.24,18.62,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,75,77.14,278.29,21.66,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,76,81.0,274.05,15.43,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,77,69.43,222.94,19.22,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,78,79.07,259.78,21.79,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,79,72.64,286.39,24.3,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,80,92.57,301.44,21.86,1
70% Vaccinated,5.0,ME_TS_LS,No,5.0,ass100_90at5,2,81,80.36,374.53,23.14,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,0,0.0,0.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,1,0.0,0.57,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,2,0.0,1.3,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,3,0.14,4.61,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,4,0.14,5.51,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,5,0.57,7.13,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,6,0.43,8.66,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,7,0.86,12.5,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,8,0.86,7.73,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,9,0.71,5.64,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,10,0.86,7.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,11,0.79,6.06,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,12,1.0,6.06,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,13,0.93,5.79,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,14,0.86,4.59,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,15,0.93,4.46,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,16,0.71,4.33,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,17,0.86,4.31,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,18,0.71,4.58,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,19,0.71,6.01,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,20,0.86,6.87,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,21,0.93,7.78,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,22,1.0,9.0,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,23,0.86,12.04,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,24,1.0,14.19,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,25,0.86,14.59,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,26,0.79,19.95,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,27,0.86,23.68,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,28,0.71,21.17,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,29,0.86,38.81,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,30,1.14,36.54,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,31,1.43,30.28,0.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,32,2.21,40.76,0.14,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,33,3.0,67.05,0.14,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,34,3.29,65.76,0.29,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,35,4.07,102.15,0.43,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,36,3.86,191.51,0.56,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,37,4.57,182.06,0.29,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,38,5.43,241.46,0.43,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,39,6.93,244.35,0.86,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,40,7.29,178.01,0.99,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,41,9.0,282.54,1.12,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,42,10.5,374.34,0.86,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,43,10.29,418.31,1.14,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,44,11.64,432.19,0.99,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,45,12.86,452.44,0.99,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,46,15.86,478.48,1.28,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,47,19.93,502.2,0.98,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,48,19.5,640.29,1.28,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,49,25.07,662.46,1.0,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,50,27.43,683.29,1.14,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,51,32.14,558.32,0.99,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,52,34.07,383.59,1.96,0
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,53,26.14,352.35,1.84,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,54,29.57,281.19,1.71,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,55,29.57,209.64,1.71,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,56,24.43,308.76,1.43,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,57,25.5,300.86,1.85,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,58,19.29,292.56,1.41,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,59,23.79,348.49,1.28,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,60,19.29,452.44,2.26,1
70% Vaccinated,5.0,ME_TS_LS,Yes,0.2,ass100_90at5,1a,61,21.21,373.56,2.7,1
